Protocol,Message Length,Message Count,sleep,receivers,Total Time,Average
IVY,2000,4000,0,1,0.12355470657348633,0.0008704586625099182
IVY,2000,5000,0,1,0.15343666076660156,0.0008526767253875733
IVY,2000,6000,0,1,0.17714285850524902,0.00093327001730601
IVY,2000,7000,0,1,0.21741080284118652,0.0010699950626918248
IVY,2000,8000,0,1,0.24009323120117188,0.0008154689073562622
IVY,2000,9000,0,1,0.25650906562805176,0.0008851034641265869
IVY,2000,10000,0,1,0.3079242706298828,0.0008600841999053955
IVY,3000,1000,0,1,0.03985261917114258,0.0008536887168884278
IVY,3000,2000,0,1,0.07677984237670898,0.001432862639427185
IVY,3000,3000,0,1,0.11168813705444336,0.0012653270562489828
IVY,3000,4000,0,1,0.14471173286437988,0.0018988311290740966
IVY,3000,5000,0,1,0.1881253719329834,0.0016787997245788573
IVY,3000,6000,0,1,0.21092796325683594,0.0010338149468104045
IVY,3000,7000,0,1,0.23565101623535156,0.0011564505440848215
IVY,3000,8000,0,1,0.29140377044677734,0.0014141260087490082
IVY,3000,9000,0,1,0.38948822021484375,0.0012787992689344619
IVY,3000,10000,0,1,0.35736966133117676,0.001045418357849121
--------------------ZeroMQ------------------
Envoi de batchs de messages sans sleep de 5 caractères avec zeromq
ZeroMQ,5,1000,0,1,0.011083364486694336,6.123161315917969e-05
ZeroMQ,5,2000,0,1,0.02641606330871582,0.00025823497772216797
ZeroMQ,5,3000,0,1,0.07939600944519043,0.00019289787610371907
ZeroMQ,5,4000,0,1,0.08884501457214355,0.0002033424973487854
ZeroMQ,5,5000,0,1,0.046086788177490234,0.0003509305000305176
ZeroMQ,5,6000,0,1,0.08726119995117188,0.00014681255817413331
ZeroMQ,5,7000,0,1,0.11724352836608887,0.00015868462835039412
ZeroMQ,5,8000,0,1,0.07741999626159668,0.00024496501684188844
ZeroMQ,5,9000,0,1,0.07688450813293457,0.0002631102403004964
ZeroMQ,5,10000,0,1,0.16921257972717285,0.000107564377784729
Envoi de batchs de messages sans sleep de 500 caractères avec zeromq
ZeroMQ,500,1000,0,1,0.01643085479736328,0.002909860134124756
ZeroMQ,500,2000,0,1,0.04626631736755371,0.001746738910675049
ZeroMQ,500,3000,0,1,0.061075687408447266,0.00011104766527811687
ZeroMQ,500,4000,0,1,0.04160618782043457,0.0005590388178825378
ZeroMQ,500,5000,0,1,0.07070183753967285,0.00014797844886779786
ZeroMQ,500,6000,0,1,0.21454930305480957,0.00012051419417063395
ZeroMQ,500,7000,0,1,0.06908035278320312,0.00038093277386256626
ZeroMQ,500,8000,0,1,0.09411263465881348,0.00019392263889312744
ZeroMQ,500,9000,0,1,0.11380338668823242,0.00011800879902309842
ZeroMQ,500,10000,0,1,0.12598896026611328,0.0001046492338180542
Envoi de batchs de messages sans sleep de 1000 caractères avec zeromq
ZeroMQ,1000,1000,0,1,0.016614198684692383,8.695435523986817e-05
ZeroMQ,1000,2000,0,1,0.03619837760925293,0.0005884745121002197
ZeroMQ,1000,3000,0,1,0.07365894317626953,0.00023950560887654623
ZeroMQ,1000,4000,0,1,0.08129715919494629,0.00022022253274917603
ZeroMQ,1000,5000,0,1,0.10820126533508301,0.0001568364143371582
ZeroMQ,1000,6000,0,1,0.08740973472595215,0.00013001378377278645
ZeroMQ,1000,7000,0,1,0.10411691665649414,0.00023519199235098702
ZeroMQ,1000,8000,0,1,0.1408858299255371,9.554752707481385e-05
ZeroMQ,1000,9000,0,1,0.1365506649017334,0.0001205699708726671
ZeroMQ,1000,10000,0,1,0.1919701099395752,0.00012064375877380371
Envoi de batchs de messages sans sleep de 2000 caractères avec zeromq
ZeroMQ,2000,1000,0,1,0.015894174575805664,8.680272102355957e-05
ZeroMQ,2000,2000,0,1,0.06382989883422852,0.0003883877992630005
ZeroMQ,2000,3000,0,1,0.03299570083618164,0.0003413869539896647
ZeroMQ,2000,4000,0,1,0.07721543312072754,0.0016596006155014038
ZeroMQ,2000,5000,0,1,0.0673987865447998,0.00021161303520202636
ZeroMQ,2000,6000,0,1,0.06497907638549805,0.00021462635199228923
ZeroMQ,2000,7000,0,1,0.0984652042388916,0.0006016366822378976
ZeroMQ,2000,8000,0,1,0.12078070640563965,0.00013755631446838378
ZeroMQ,2000,9000,0,1,0.17162084579467773,0.00030484647221035426
ZeroMQ,2000,10000,0,1,0.11646389961242676,0.003161409616470337
Envoi de batchs de messages sans sleep de 3000 caractères avec zeromq
ZeroMQ,3000,1000,0,1,0.04384446144104004,0.00013149428367614747
ZeroMQ,3000,2000,0,1,0.034235477447509766,0.007657930374145507
ZeroMQ,3000,3000,0,1,0.04874730110168457,0.0002319950262705485
ZeroMQ,3000,4000,0,1,0.06657934188842773,0.010195652663707732
ZeroMQ,3000,5000,0,1,0.13227605819702148,0.00012593426704406738
ZeroMQ,3000,6000,0,1,0.07874560356140137,0.0038716935714085896
ZeroMQ,3000,7000,0,1,0.15586614608764648,0.0003353833471025739
ZeroMQ,3000,8000,0,1,0.10219669342041016,0.0017913053035736085
ZeroMQ,3000,9000,0,1,0.1344621181488037,0.00013717701699998642
ZeroMQ,3000,10000,0,1,0.1326296329498291,0.0017468830823898316
--------------------ingescape------------------
Envoi de batchs de messages sans sleep de 5 caractères avec ingescape
ingescape,5,1000,0,1,0.23208999633789062,0.013621057510375977
ingescape,5,2000,0,1,0.4293496608734131,0.011031840324401855
ingescape,5,3000,0,1,0.7597389221191406,0.012647028605143228
ingescape,5,4000,0,1,1.3523714542388916,0.010814980804920197
ingescape,5,5000,0,1,1.3729708194732666,0.012778024768829346
ingescape,5,6000,0,1,1.8749115467071533,0.011585054675738017
ingescape,5,7000,0,1,1.994513750076294,0.009855647223336357
ingescape,5,8000,0,1,1.8210160732269287,0.009736105084419251
ingescape,5,9000,0,1,2.8023602962493896,0.012271091858545939
ingescape,5,10000,0,1,2.933527946472168,0.012025336480140685
Envoi de batchs de messages sans sleep de 500 caractères avec ingescape
ingescape,500,1000,0,1,0.29636597633361816,0.012089753389358521
ingescape,500,2000,0,1,0.5971784591674805,0.01166246998310089
ingescape,500,3000,0,1,0.5524747371673584,0.10166047501564025
ingescape,500,4000,0,1,1.2319810390472412,0.013145257651805877
ingescape,500,5000,0,1,0.8853018283843994,0.16387886519432068
ingescape,500,6000,0,1,1.7582011222839355,0.01778885551293691
ingescape,500,7000,0,1,2.085550308227539,0.009004162992749896
ingescape,500,8000,0,1,2.2045094966888428,0.010466240912675857
ingescape,500,9000,0,1,2.8550047874450684,0.025144511726167468
ingescape,500,10000,0,1,2.8250210285186768,0.011821454548835755
Envoi de batchs de messages sans sleep de 1000 caractères avec ingescape
ingescape,1000,1000,0,1,0.3647787570953369,0.011087661504745484
ingescape,1000,2000,0,1,0.5601015090942383,0.010866625666618347
ingescape,1000,3000,0,1,0.957463264465332,0.010838127454121908
ingescape,1000,4000,0,1,1.2208547592163086,0.008390184223651885
ingescape,1000,5000,0,1,1.7002148628234863,0.010730040216445923
ingescape,1000,6000,0,1,1.9683043956756592,0.009464663545290629
ingescape,1000,7000,0,1,2.2470791339874268,0.0119114145892007
ingescape,1000,8000,0,1,2.680039405822754,0.011460087895393371
ingescape,1000,9000,0,1,2.9592058658599854,0.011391692479451498
ingescape,1000,10000,0,1,3.5395379066467285,0.010974049615859986
Envoi de batchs de messages sans sleep de 2000 caractères avec ingescape
ingescape,2000,1000,0,1,0.40317606925964355,0.014528416395187378
ingescape,2000,2000,0,1,0.756486177444458,0.012698155164718629
ingescape,2000,3000,0,1,0.7820930480957031,0.17394552954037984
ingescape,2000,4000,0,1,1.6701076030731201,0.010011711776256562
ingescape,2000,5000,0,1,1.797436237335205,0.011542695665359497
ingescape,2000,6000,0,1,2.064793348312378,0.010906872351964315
ingescape,2000,7000,0,1,2.7754464149475098,0.012486584084374565
ingescape,2000,8000,0,1,3.155287027359009,0.010512452960014343
ingescape,2000,9000,0,1,3.197805404663086,0.010889565944671631
ingescape,2000,10000,0,1,3.2353856563568115,0.011610944938659667
Envoi de batchs de messages sans sleep de 3000 caractères avec ingescape
ingescape,3000,1000,0,1,0.5112340450286865,0.009378559350967408
ingescape,3000,2000,0,1,0.7755618095397949,0.01735332500934601
ingescape,3000,3000,0,1,1.3586115837097168,0.011865434487660725
ingescape,3000,4000,0,1,1.4431190490722656,0.010074769854545593
ingescape,3000,5000,0,1,2.692145586013794,0.012441300201416016
ingescape,3000,6000,0,1,2.3722329139709473,0.011455276767412821
ingescape,3000,7000,0,1,2.9590725898742676,0.008358010973249163
ingescape,3000,8000,0,1,3.31474232673645,0.011990878224372864
ingescape,3000,9000,0,1,3.84958553314209,0.009820294671588474
ingescape,3000,10000,0,1,3.145310401916504,0.7993221541881561
