Protocol,Message Length,Message Count,sleep,receivers,Total Time,Average
IVY,3000,9000,0,1,2.6180965900421143,0.005507082170910306
IVY,3000,10000,0,1,5.083502769470215,0.0029097152948379516
--------------------ZeroMQ------------------
Envoi de batchs de messages sans sleep de 5 caracteres avec zeromq
ZeroMQ,5,1000,0,1,0.07803630828857422,0.0014676277637481689
ZeroMQ,5,2000,0,1,0.12648725509643555,0.00013743722438812255
ZeroMQ,5,3000,0,1,0.41933536529541016,0.00038510719935099284
ZeroMQ,5,4000,0,1,0.5411171913146973,0.0005832238793373108
ZeroMQ,5,5000,0,1,0.7160406112670898,0.00040096025466918945
ZeroMQ,5,6000,0,1,0.6939663887023926,0.0006884172360102336
ZeroMQ,5,7000,0,1,0.9978353977203369,0.000542621237891061
ZeroMQ,5,8000,0,1,1.266331672668457,0.00034670409560203554
ZeroMQ,5,9000,0,1,1.4024317264556885,0.00029192325803968644
ZeroMQ,5,10000,0,1,1.478492021560669,0.000315076756477356
Envoi de batchs de messages sans sleep de 500 caracteres avec zeromq
ZeroMQ,500,1000,0,1,0.010639429092407227,0.00010709881782531738
ZeroMQ,500,2000,0,1,0.2233598232269287,0.0006724656820297242
ZeroMQ,500,3000,0,1,0.28627729415893555,0.0002322537104288737
ZeroMQ,500,4000,0,1,0.6009774208068848,0.0005143349766731262
ZeroMQ,500,5000,0,1,0.6818480491638184,0.0003274191379547119
ZeroMQ,500,6000,0,1,0.7196595668792725,0.000784824013710022
ZeroMQ,500,7000,0,1,1.0230302810668945,0.00031099397795540944
ZeroMQ,500,8000,0,1,1.2619969844818115,0.00043681585788726807
ZeroMQ,500,9000,0,1,1.4066240787506104,0.00023815486166212294
ZeroMQ,500,10000,0,1,1.5726232528686523,0.0004845147371292114
Envoi de batchs de messages sans sleep de 1000 caracteres avec zeromq
ZeroMQ,1000,1000,0,1,0.08818364143371582,0.00210821533203125
ZeroMQ,1000,2000,0,1,0.27330613136291504,0.0007107560634613037
ZeroMQ,1000,3000,0,1,0.40320420265197754,0.0003443739414215088
ZeroMQ,1000,4000,0,1,0.3038935661315918,0.0003505747318267822
ZeroMQ,1000,5000,0,1,0.773134708404541,0.0002058183193206787
ZeroMQ,1000,6000,0,1,0.9827041625976562,0.0001988601287206014
ZeroMQ,1000,7000,0,1,0.989325761795044,0.000355633020401001
ZeroMQ,1000,8000,0,1,1.2256810665130615,0.00033155068755149844
ZeroMQ,1000,9000,0,1,1.33762526512146,7.294954193962945e-05
ZeroMQ,1000,10000,0,1,1.5915040969848633,0.0003065540313720703
Envoi de batchs de messages sans sleep de 2000 caracteres avec zeromq
ZeroMQ,2000,1000,0,1,0.09678101539611816,0.0017929885387420654
ZeroMQ,2000,2000,0,1,0.39614057540893555,0.00481433892250061
ZeroMQ,2000,3000,0,1,0.5532371997833252,0.0017656203111012776
ZeroMQ,2000,4000,0,1,0.7313098907470703,0.001914746880531311
ZeroMQ,2000,5000,0,1,0.9192600250244141,0.00012069010734558106
ZeroMQ,2000,6000,0,1,1.3680062294006348,0.0017681384881337483
ZeroMQ,2000,7000,0,1,1.6488018035888672,0.00012098622322082519
ZeroMQ,2000,8000,0,1,1.2912180423736572,0.0007100625932216644
ZeroMQ,2000,9000,0,1,1.0970892906188965,0.00268781484497918
ZeroMQ,2000,10000,0,1,1.1998822689056396,0.0009165910482406616
Envoi de batchs de messages sans sleep de 3000 caracteres avec zeromq
ZeroMQ,3000,1000,0,1,0.16746973991394043,0.001562206745147705
ZeroMQ,3000,2000,0,1,0.39151453971862793,0.0004640684127807617
ZeroMQ,3000,3000,0,1,0.3718385696411133,0.0009762155214945475
ZeroMQ,3000,4000,0,1,1.070298194885254,0.00020984995365142821
ZeroMQ,3000,5000,0,1,1.3192899227142334,0.00010199203491210937
ZeroMQ,3000,6000,0,1,1.4556283950805664,0.00022136127948760986
ZeroMQ,3000,7000,0,1,1.3635852336883545,0.0008583537169865199
ZeroMQ,3000,8000,0,1,1.8299052715301514,0.0002307593822479248
ZeroMQ,3000,9000,0,1,1.7399275302886963,0.0012281418376498751
ZeroMQ,3000,10000,0,1,1.7984330654144287,0.0001851792573928833
--------------------ingescape------------------
Envoi de batchs de messages sans sleep de 5 caracteres avec ingescape
ingescape,5,1000,0,1,0.3380393981933594,0.006270884037017822
ingescape,5,2000,0,1,0.7550737857818604,0.025800875425338744
ingescape,5,3000,0,1,1.1668455600738525,0.01229425581296285
ingescape,5,4000,0,1,1.5509121417999268,0.01244924509525299
ingescape,5,5000,0,1,1.9240891933441162,0.011694419574737549
ingescape,5,6000,0,1,2.4756901264190674,0.023887245535850525
ingescape,5,7000,0,1,2.6898586750030518,0.024917032480239867
ingescape,5,8000,0,1,2.6276750564575195,0.013947451770305633
ingescape,5,9000,0,1,3.0405397415161133,0.00788259604242113
ingescape,5,10000,0,1,3.826524257659912,0.011746747064590455
Envoi de batchs de messages sans sleep de 500 caracteres avec ingescape
ingescape,500,1000,0,1,0.3751516342163086,0.012790014743804931
ingescape,500,2000,0,1,0.7749087810516357,0.006840142846107483
ingescape,500,3000,0,1,1.2892632484436035,0.011020811001459758
ingescape,500,4000,0,1,1.541334867477417,0.28430002063512805
ingescape,500,5000,0,1,2.3859996795654297,0.1938892310142517
ingescape,500,6000,0,1,2.758180618286133,0.013669983267784118
ingescape,500,7000,0,1,2.831663131713867,0.01249627593585423
ingescape,500,8000,0,1,3.784921646118164,0.09034502801299095
ingescape,500,9000,0,1,3.5278916358947754,0.0226416834725274
ingescape,500,10000,0,1,3.5456385612487793,0.027691033864021303
Envoi de batchs de messages sans sleep de 1000 caracteres avec ingescape
ingescape,1000,1000,0,1,0.5302824974060059,0.01340570616722107
ingescape,1000,2000,0,1,0.9678971767425537,0.009183399319648743
ingescape,1000,3000,0,1,1.369201421737671,0.06422570896148681
ingescape,1000,4000,0,1,2.022732973098755,0.26217632222175596
ingescape,1000,5000,0,1,2.4687016010284424,0.00944345760345459
ingescape,1000,6000,0,1,3.641190767288208,0.4736146764357885
ingescape,1000,7000,0,1,3.0003325939178467,0.022030935764312743
ingescape,1000,8000,0,1,3.63200044631958,0.01101164099574089
ingescape,1000,9000,0,1,4.373950242996216,0.012834968619876437
ingescape,1000,10000,0,1,4.453381776809692,0.021500402283668518
Envoi de batchs de messages sans sleep de 2000 caracteres avec ingescape
ingescape,2000,1000,0,1,0.5115456581115723,0.013106871128082275
ingescape,2000,2000,0,1,1.225259780883789,0.01888034772872925
ingescape,2000,3000,0,1,1.6155827045440674,0.013894697507222494
ingescape,2000,4000,0,1,1.746324062347412,0.0045601164698600765
ingescape,2000,5000,0,1,2.5390026569366455,0.009950527429580688
ingescape,2000,6000,0,1,2.6371970176696777,0.007903938770294189
ingescape,2000,7000,0,1,4.000423908233643,0.012724766867501396
ingescape,2000,8000,0,1,4.897569179534912,0.12755863973498344
ingescape,2000,9000,0,1,3.8951454162597656,0.011169935835732354
ingescape,2000,10000,0,1,5.7715044021606445,0.010722886204719544
Envoi de batchs de messages sans sleep de 3000 caracteres avec ingescape
ingescape,3000,1000,0,1,0.5351479053497314,0.015593872547149659
ingescape,3000,2000,0,1,1.1785080432891846,0.013279285311698913
ingescape,3000,3000,0,1,1.9739506244659424,0.007648353576660156
ingescape,3000,4000,0,1,2.0827372074127197,0.03360100865364075
ingescape,3000,5000,0,1,3.3237197399139404,0.012057845592498779
ingescape,3000,6000,0,1,3.6127986907958984,0.01325938320159912
ingescape,3000,7000,0,1,2.9825963973999023,0.39425657544817244
ingescape,3000,8000,0,1,4.889225482940674,0.238417871594429
ingescape,3000,9000,0,1,5.634122133255005,0.012024610386954413
ingescape,3000,10000,0,1,8.954522371292114,0.021554597210884093
Envoi de batchs de messages sans sleep de 5 caracteres avec ivy
IVY,5,1000,0.0001,1,0.067779541015625,0.029058642148971556
IVY,5,2000,0.0001,1,0.3474996089935303,0.01604538345336914
IVY,5,3000,0.0001,1,0.6778326034545898,0.013280769268671671
IVY,5,4000,0.0001,1,0.6989433765411377,0.005435662269592285
IVY,5,5000,0.0001,1,0.8661952018737793,0.0048544097900390625
IVY,5,6000,0.0001,1,0.9473025798797607,0.006057603875796
IVY,5,7000,0.0001,1,1.2865960597991943,0.0002707959243229457
IVY,5,8000,0.0001,1,1.3365733623504639,0.008632670044898988
IVY,5,9000,0.0001,1,2.5811474323272705,0.003766719871097141
IVY,5,10000,0.0001,1,2.418048858642578,0.0028528061866760256
Envoi de batchs de messages sans sleep de 500 caracteres avec ivy
IVY,500,1000,0.0001,1,0.166548490524292,0.0008932714462280274
IVY,500,2000,0.0001,1,0.5355310440063477,0.004760928869247436
IVY,500,3000,0.0001,1,0.6461026668548584,0.00994691570599874
IVY,500,4000,0.0001,1,0.6311683654785156,0.010119417309761047
IVY,500,5000,0.0001,1,1.2810697555541992,0.00879434781074524
IVY,500,6000,0.0001,1,1.2046115398406982,0.013119691371917725
IVY,500,7000,0.0001,1,1.4295828342437744,0.015511584281921387
IVY,500,8000,0.0001,1,1.6376855373382568,0.013871899634599685
IVY,500,9000,0.0001,1,1.4460172653198242,0.011088796854019166
IVY,500,10000,0.0001,1,1.1919407844543457,0.007783192300796509
Envoi de batchs de messages sans sleep de 1000 caracteres avec ivy
IVY,1000,1000,0.0001,1,0.3304119110107422,0.003512728214263916
IVY,1000,2000,0.0001,1,0.4707212448120117,0.007922535061836242
IVY,1000,3000,0.0001,1,0.7019095420837402,0.007069829940795898
IVY,1000,4000,0.0001,1,0.8337748050689697,0.008109497964382172
IVY,1000,5000,0.0001,1,0.9038393497467041,0.00657467246055603
IVY,1000,6000,0.0001,1,1.5056953430175781,0.005681219458580017
IVY,1000,7000,0.0001,1,1.6203219890594482,0.005232344423021589
IVY,1000,8000,0.0001,1,1.1717875003814697,0.004806476235389709
IVY,1000,9000,0.0001,1,1.3156757354736328,0.004791135258144803
IVY,1000,10000,0.0001,1,1.596773624420166,0.007012712168693543
Envoi de batchs de messages sans sleep de 2000 caracteres avec ivy
IVY,2000,1000,0.0001,1,0.16655397415161133,0.0023176429271697997
IVY,2000,2000,0.0001,1,0.37993669509887695,0.003967860341072082
IVY,2000,3000,0.0001,1,0.5905086994171143,0.004113372325897217
IVY,2000,4000,0.0001,1,0.833113431930542,0.004907785177230835
IVY,2000,5000,0.0001,1,1.0190823078155518,0.004488666296005249
IVY,2000,6000,0.0001,1,1.1962993144989014,0.005133142908414205
IVY,2000,7000,0.0001,1,1.673027515411377,0.00223957930292402
IVY,2000,8000,0.0001,1,1.5446224212646484,0.00395789834856987
IVY,2000,9000,0.0001,1,1.7377617359161377,0.0038396845128801133
IVY,2000,10000,0.0001,1,1.872136116027832,0.0045807373046875
Envoi de batchs de messages sans sleep de 3000 caracteres avec ivy
IVY,3000,1000,0.0001,1,0.18973302841186523,0.000981431484222412
IVY,3000,2000,0.0001,1,0.46776342391967773,0.0028750897645950318
IVY,3000,3000,0.0001,1,0.7396361827850342,0.004509119272232055
IVY,3000,4000,0.0001,1,0.999755859375,0.003805757522583008
IVY,3000,5000,0.0001,1,1.3233399391174316,0.005260468196868896
IVY,3000,6000,0.0001,1,1.5444259643554688,0.004407427072525024
IVY,3000,7000,0.0001,1,1.6387591361999512,0.0037500819138118198
IVY,3000,8000,0.0001,1,2.226832389831543,0.004529342710971832
IVY,3000,9000,0.0001,1,2.431989908218384,0.004990350617302789
IVY,3000,10000,0.0001,1,2.7276248931884766,0.003790901517868042
--------------------ZeroMQ------------------
Envoi de batchs de messages sans sleep de 5 caracteres avec zeromq
ZeroMQ,5,1000,0.0001,1,0.04915904998779297,0.0019506101608276368
ZeroMQ,5,2000,0.0001,1,0.2597947120666504,0.000731488585472107
ZeroMQ,5,3000,0.0001,1,0.379610538482666,0.00010144853591918945
ZeroMQ,5,4000,0.0001,1,0.5372838973999023,9.822839498519898e-05
ZeroMQ,5,5000,0.0001,1,0.8068408966064453,0.000463075590133667
ZeroMQ,5,6000,0.0001,1,0.913609504699707,0.00034747997919718426
ZeroMQ,5,7000,0.0001,1,1.081624984741211,0.0001982151440211705
ZeroMQ,5,8000,0.0001,1,1.2495167255401611,0.0005029569864273072
ZeroMQ,5,9000,0.0001,1,1.398850679397583,0.00016912786165873209
ZeroMQ,5,10000,0.0001,1,1.6780197620391846,0.00014329051971435547
Envoi de batchs de messages sans sleep de 500 caracteres avec zeromq
ZeroMQ,500,1000,0.0001,1,0.03402400016784668,0.0007700486183166504
ZeroMQ,500,2000,0.0001,1,0.08217334747314453,0.0005543923377990723
ZeroMQ,500,3000,0.0001,1,0.42574238777160645,0.0007527726491292318
ZeroMQ,500,4000,0.0001,1,0.3369266986846924,0.00034841036796569823
ZeroMQ,500,5000,0.0001,1,0.728125810623169,0.0003770398139953613
ZeroMQ,500,6000,0.0001,1,0.9929678440093994,0.00020404402414957683
ZeroMQ,500,7000,0.0001,1,1.076955795288086,0.0026833393233163015
ZeroMQ,500,8000,0.0001,1,1.2804336547851562,0.00023337790369987489
ZeroMQ,500,9000,0.0001,1,1.3597404956817627,0.0004959541426764595
ZeroMQ,500,10000,0.0001,1,1.8982300758361816,8.490114212036133e-05
Envoi de batchs de messages sans sleep de 1000 caracteres avec zeromq
ZeroMQ,1000,1000,0.0001,1,0.15006494522094727,0.001471870183944702
ZeroMQ,1000,2000,0.0001,1,0.07578682899475098,0.0009288496971130371
ZeroMQ,1000,3000,0.0001,1,0.42552924156188965,0.0001841433048248291
ZeroMQ,1000,4000,0.0001,1,0.630511999130249,0.0005072356462478638
ZeroMQ,1000,5000,0.0001,1,1.032567024230957,8.059020042419433e-05
ZeroMQ,1000,6000,0.0001,1,0.9332935810089111,0.0003885808785756429
ZeroMQ,1000,7000,0.0001,1,1.1105046272277832,0.00035523833547319687
ZeroMQ,1000,8000,0.0001,1,1.4044702053070068,0.0001999073326587677
ZeroMQ,1000,9000,0.0001,1,1.4213685989379883,0.00024868970447116425
ZeroMQ,1000,10000,0.0001,1,1.745055913925171,0.00026332807540893556
Envoi de batchs de messages sans sleep de 2000 caracteres avec zeromq
ZeroMQ,2000,1000,0.0001,1,0.11363625526428223,0.0011907360553741456
ZeroMQ,2000,2000,0.0001,1,0.28903961181640625,0.0009636683464050293
ZeroMQ,2000,3000,0.0001,1,0.45528674125671387,0.0005652702649434408
ZeroMQ,2000,4000,0.0001,1,0.6160595417022705,0.00023589491844177245
ZeroMQ,2000,5000,0.0001,1,0.777052640914917,0.000573975944519043
ZeroMQ,2000,6000,0.0001,1,0.9624769687652588,0.00023574928442637126
ZeroMQ,2000,7000,0.0001,1,1.1284899711608887,0.0002602055753980364
ZeroMQ,2000,8000,0.0001,1,1.3293426036834717,0.00016369614005088805
ZeroMQ,2000,9000,0.0001,1,1.662266492843628,9.929145707024468e-05
ZeroMQ,2000,10000,0.0001,1,1.3929152488708496,0.0011097970962524414
Envoi de batchs de messages sans sleep de 3000 caracteres avec zeromq
ZeroMQ,3000,1000,0.0001,1,0.14936089515686035,0.001012871265411377
ZeroMQ,3000,2000,0.0001,1,0.3517575263977051,0.0004320564270019531
ZeroMQ,3000,3000,0.0001,1,0.5091447830200195,0.0001522229512532552
ZeroMQ,3000,4000,0.0001,1,0.6987433433532715,0.0005082645416259765
ZeroMQ,3000,5000,0.0001,1,0.8692338466644287,0.00023570280075073242
ZeroMQ,3000,6000,0.0001,1,1.0641252994537354,0.00025640801588694255
ZeroMQ,3000,7000,0.0001,1,1.2148654460906982,0.00023457663399832588
ZeroMQ,3000,8000,0.0001,1,1.6081781387329102,7.669839262962341e-05
ZeroMQ,3000,9000,0.0001,1,1.1383540630340576,0.00038511413998074004
ZeroMQ,3000,10000,0.0001,1,1.7439706325531006,0.0005086438655853272
--------------------ingescape------------------
Envoi de batchs de messages sans sleep de 5 caracteres avec ingescape
ingescape,5,1000,0.0001,1,0.3421308994293213,0.013740413904190063
ingescape,5,2000,0.0001,1,0.8074431419372559,0.016247156262397765
ingescape,5,3000,0.0001,1,1.2869622707366943,0.066241929769516
ingescape,5,4000,0.0001,1,1.734675407409668,0.055181096255779265
ingescape,5,5000,0.0001,1,2.0126466751098633,0.008641937589645385
ingescape,5,6000,0.0001,1,2.5135624408721924,0.008111986915270488
ingescape,5,7000,0.0001,1,2.493779420852661,0.016123222248894828
ingescape,5,8000,0.0001,1,3.046621084213257,0.0106967011988163
ingescape,5,9000,0.0001,1,3.282451868057251,0.013503731701109144
ingescape,5,10000,0.0001,1,2.630915403366089,0.38003548111915586
Envoi de batchs de messages sans sleep de 500 caracteres avec ingescape
ingescape,500,1000,0.0001,1,0.41593503952026367,0.020510581493377686
ingescape,500,2000,0.0001,1,0.8428158760070801,0.016126251101493835
ingescape,500,3000,0.0001,1,1.4051504135131836,0.010465722640355429
ingescape,500,4000,0.0001,1,1.5088815689086914,0.013001798450946808
ingescape,500,5000,0.0001,1,2.4207968711853027,0.02633197588920593
ingescape,500,6000,0.0001,1,2.0993192195892334,0.040519412597020465
ingescape,500,7000,0.0001,1,2.464718818664551,0.01279862414087568
ingescape,500,8000,0.0001,1,3.759636640548706,0.027438214153051376
ingescape,500,9000,0.0001,1,3.817333936691284,0.05022466259532505
ingescape,500,10000,0.0001,1,4.268033504486084,0.015348006772994995
Envoi de batchs de messages sans sleep de 1000 caracteres avec ingescape
ingescape,1000,1000,0.0001,1,0.4466977119445801,0.004360484838485718
ingescape,1000,2000,0.0001,1,0.9502761363983154,0.09747481024265289
ingescape,1000,3000,0.0001,1,1.6116290092468262,0.23988831957181295
ingescape,1000,4000,0.0001,1,1.784069538116455,0.013294888257980347
ingescape,1000,5000,0.0001,1,2.1147117614746094,0.00965927176475525
ingescape,1000,6000,0.0001,1,3.006063222885132,0.009407408754030863
ingescape,1000,7000,0.0001,1,2.9855892658233643,0.01018113374710083
ingescape,1000,8000,0.0001,1,3.6012182235717773,0.005681447148323059
ingescape,1000,9000,0.0001,1,3.8194050788879395,0.047508345683415734
ingescape,1000,10000,0.0001,1,3.525766134262085,0.6815313968896866
Envoi de batchs de messages sans sleep de 2000 caracteres avec ingescape
ingescape,2000,1000,0.0001,1,0.531120777130127,0.012101209163665772
ingescape,2000,2000,0.0001,1,1.0743181705474854,0.0052898887395858765
ingescape,2000,3000,0.0001,1,0.8949511051177979,0.016153520504633586
ingescape,2000,4000,0.0001,1,2.2619447708129883,0.004521016716957092
ingescape,2000,5000,0.0001,1,3.0827784538269043,0.03597544298171997
ingescape,2000,6000,0.0001,1,4.04710578918457,0.05585652895768484
ingescape,2000,7000,0.0001,1,3.23386812210083,0.014478387798581805
ingescape,2000,8000,0.0001,1,4.406261682510376,0.8025648428201675
ingescape,2000,9000,0.0001,1,4.903425693511963,0.012907840463850233
ingescape,2000,10000,0.0001,1,3.8908681869506836,0.3140671793460846
Envoi de batchs de messages sans sleep de 3000 caracteres avec ingescape
ingescape,3000,1000,0.0001,1,0.7770609855651855,0.06587421751022339
ingescape,3000,2000,0.0001,1,1.4516663551330566,0.0993765470981598
ingescape,3000,3000,0.0001,1,1.7943382263183594,0.014367105722427368
ingescape,3000,4000,0.0001,1,2.5705316066741943,0.1375576158761978
ingescape,3000,5000,0.0001,1,3.34651517868042,0.010561958503723145
ingescape,3000,6000,0.0001,1,3.399017095565796,0.05856155530611674
ingescape,3000,7000,0.0001,1,4.112361431121826,0.07137193083763123
ingescape,3000,8000,0.0001,1,5.133965492248535,0.0852045029103756
ingescape,3000,9000,0.0001,1,4.6844799518585205,0.009964796013302274
ingescape,3000,10000,0.0001,1,6.234856128692627,0.0439818012714386
Envoi de batchs de messages sans sleep de 5 caracteres avec ivy
IVY,5,1000,0.00001,1,0.062233924865722656,0.01269491672515869
IVY,5,2000,0.00001,1,0.1413741111755371,0.014452154278755187
IVY,5,3000,0.00001,1,0.24706578254699707,0.018733144998550416
IVY,5,4000,0.00001,1,0.6273889541625977,0.004662821710109711
IVY,5,5000,0.00001,1,0.5173521041870117,0.013372868728637695
IVY,5,6000,0.00001,1,1.1310453414916992,0.004935974399248759
IVY,5,7000,0.00001,1,1.1180508136749268,0.0058581657750265935
IVY,5,8000,0.00001,1,1.54937744140625,0.0040848394334316255
IVY,5,9000,0.00001,1,1.5769100189208984,0.0030644285943773057
IVY,5,10000,0.00001,1,1.6384837627410889,0.003960177373886108
Envoi de batchs de messages sans sleep de 500 caracteres avec ivy
IVY,500,1000,0.00001,1,0.1807105541229248,0.0008459186553955078
IVY,500,2000,0.00001,1,0.2686944007873535,0.006192269444465637
IVY,500,3000,0.00001,1,0.42090725898742676,0.0059623518784840904
IVY,500,4000,0.00001,1,0.6075913906097412,0.0065023270249366764
IVY,500,5000,0.00001,1,0.7034111022949219,0.009086263227462768
IVY,500,6000,0.00001,1,0.828026294708252,0.008753319581349691
IVY,500,7000,0.00001,1,0.9914746284484863,0.009260619878768922
IVY,500,8000,0.00001,1,0.8733103275299072,0.004954427659511566
IVY,500,9000,0.00001,1,1.2188630104064941,0.004559264209535387
IVY,500,10000,0.00001,1,1.108644723892212,0.0048557655572891234
Envoi de batchs de messages sans sleep de 1000 caracteres avec ivy
IVY,1000,1000,0.00001,1,0.15915608406066895,0.002452317476272583
IVY,1000,2000,0.00001,1,0.3106100559234619,0.0039050973653793333
IVY,1000,3000,0.00001,1,0.4189882278442383,0.0050432750384012855
IVY,1000,4000,0.00001,1,0.6206834316253662,0.006965674817562103
IVY,1000,5000,0.00001,1,0.6659975051879883,0.004662882471084595
IVY,1000,6000,0.00001,1,0.9325010776519775,0.006080755511919657
IVY,1000,7000,0.00001,1,1.055954933166504,0.00647741334778922
IVY,1000,8000,0.00001,1,1.0913846492767334,0.006042209327220917
IVY,1000,9000,0.00001,1,1.4168565273284912,0.007077244652642144
IVY,1000,10000,0.00001,1,1.6839923858642578,0.003493885087966919
Envoi de batchs de messages sans sleep de 2000 caracteres avec ivy
IVY,2000,1000,0.00001,1,0.18486237525939941,0.005382551431655884
IVY,2000,2000,0.00001,1,0.3827178478240967,0.0021100373268127443
IVY,2000,3000,0.00001,1,0.6796214580535889,0.0022951911290486652
IVY,2000,4000,0.00001,1,0.8830914497375488,0.004218502461910248
IVY,2000,5000,0.00001,1,1.0112364292144775,0.0050497045993804935
IVY,2000,6000,0.00001,1,1.181077003479004,0.004083872278531392
IVY,2000,7000,0.00001,1,1.4654581546783447,0.00399519910131182
IVY,2000,8000,0.00001,1,1.568126916885376,0.004735986441373825
IVY,2000,9000,0.00001,1,1.8562037944793701,0.005676575369305081
IVY,2000,10000,0.00001,1,2.168043613433838,0.004975367760658264
Envoi de batchs de messages sans sleep de 3000 caracteres avec ivy
IVY,3000,1000,0.00001,1,0.2109966278076172,0.004956098318099976
IVY,3000,2000,0.00001,1,0.48547840118408203,0.00545618724822998
IVY,3000,3000,0.00001,1,0.5788581371307373,0.005205579121907552
IVY,3000,4000,0.00001,1,0.6816825866699219,0.0051498678326606755
IVY,3000,5000,0.00001,1,1.3608465194702148,0.004944640064239502
IVY,3000,6000,0.00001,1,1.5549688339233398,0.004465782245000203
IVY,3000,7000,0.00001,1,1.3918027877807617,0.004030801670891898
IVY,3000,8000,0.00001,1,2.038001537322998,0.004003772258758545
IVY,3000,9000,0.00001,1,2.31184458732605,0.004085735559463501
IVY,3000,10000,0.00001,1,2.29733943939209,0.0037525953769683837
--------------------ZeroMQ------------------
Envoi de batchs de messages sans sleep de 5 caracteres avec zeromq
ZeroMQ,5,1000,0.00001,1,0.05977368354797363,0.0020725178718566896
ZeroMQ,5,2000,0.00001,1,0.08584427833557129,0.00016275858879089355
ZeroMQ,5,3000,0.00001,1,0.4282975196838379,0.0001616955598195394
ZeroMQ,5,4000,0.00001,1,0.5635757446289062,0.00027473479509353637
ZeroMQ,5,5000,0.00001,1,0.7855212688446045,7.98828125e-05
ZeroMQ,5,6000,0.00001,1,0.7812619209289551,0.00021721831957499186
ZeroMQ,5,7000,0.00001,1,1.0025079250335693,0.00023127780641828266
ZeroMQ,5,8000,0.00001,1,1.255383014678955,0.00029520899057388305
ZeroMQ,5,9000,0.00001,1,1.1850566864013672,0.0002559563848707411
ZeroMQ,5,10000,0.00001,1,1.5987286567687988,0.000244134521484375
Envoi de batchs de messages sans sleep de 500 caracteres avec zeromq
ZeroMQ,500,1000,0.00001,1,0.09173321723937988,0.0015581777095794677
ZeroMQ,500,2000,0.00001,1,0.20871901512145996,0.0005819427967071533
ZeroMQ,500,3000,0.00001,1,0.4219646453857422,0.000494060754776001
