Protocol,Message Length,Message Count,sleep,receivers,Total Time,Average
--------------------IVY------------------
--------------------ingescape------------------
Envoi de batchs de messages sans sleep de 5 caractères avec ingescape
ingescape,5,1000,0,1,4.629973649978638,2.4378666405677794
ingescape,5,2000,0,1,10.328407287597656,5.099917524576187
ingescape,5,3000,0,1,15.515366315841675,7.6582553663253785
ingescape,5,4000,0,1,20.710798263549805,10.253021730840207
ingescape,5,5000,0,1,25.86114478111267,12.765205811405181
ingescape,5,6000,0,1,31.02888822555542,15.279980881929397
ingescape,5,7000,0,1,36.217365741729736,17.89918613433838
ingescape,5,8000,0,1,41.37662649154663,20.450738693147898
ingescape,5,9000,0,1,46.556830644607544,22.984606128878063
ingescape,5,10000,0,1,51.750375270843506,25.559500938510894
Envoi de batchs de messages sans sleep de 500 caractères avec ingescape
ingescape,500,1000,0,1,2.6407511234283447,0.6647451460361481
ingescape,500,2000,0,1,10.374645709991455,5.119962556958199
ingescape,500,3000,0,1,15.539725542068481,7.673468830823898
ingescape,500,4000,0,1,20.71016216278076,10.197094754099846
ingescape,500,5000,0,1,25.89059042930603,12.779559450006484
ingescape,500,6000,0,1,30.970674514770508,15.188294751286506
ingescape,500,7000,0,1,36.18138313293457,17.863821796962192
ingescape,500,8000,0,1,41.44714426994324,20.43962592563033
ingescape,500,9000,0,1,46.61298155784607,23.000609658903546
ingescape,500,10000,0,1,50.14224886894226,23.93413433494568
Envoi de batchs de messages sans sleep de 1000 caractères avec ingescape
ingescape,1000,1000,0,1,5.1861655712127686,2.551677768945694
ingescape,1000,2000,0,1,10.371055603027344,5.099336287140846
ingescape,1000,3000,0,1,15.546319961547852,7.6546721625328065
ingescape,1000,4000,0,1,20.734845638275146,10.20981930309534
ingescape,1000,5000,0,1,25.8703134059906,12.710108631324768
ingescape,1000,6000,0,1,31.093066453933716,15.308579951405525
ingescape,1000,7000,0,1,36.503870487213135,17.909669919388634
ingescape,1000,8000,0,1,40.8652606010437,20.257109572201966
ingescape,1000,9000,0,1,46.67352604866028,22.951829530027176
ingescape,1000,10000,0,1,51.93787336349487,25.559728172159193
Envoi de batchs de messages sans sleep de 2000 caractères avec ingescape
ingescape,2000,1000,0,1,5.181774139404297,2.5497658519744872
ingescape,2000,2000,0,1,10.442761421203613,5.127390663862228
ingescape,2000,3000,0,1,15.578683137893677,7.6346570631663
ingescape,2000,4000,0,1,20.82269597053528,10.231863337993621
ingescape,2000,5000,0,1,26.045676231384277,12.782323847675324
ingescape,2000,6000,0,1,31.213250398635864,15.322736290415127
ingescape,2000,7000,0,1,36.43495202064514,17.846871614898955
ingescape,2000,8000,0,1,41.709940910339355,20.452353459596633
ingescape,2000,9000,0,1,46.72060227394104,22.89616963171959
ingescape,2000,10000,0,1,51.93183398246765,25.434264049506186
Envoi de batchs de messages sans sleep de 3000 caractères avec ingescape
ingescape,3000,1000,0,1,5.200526714324951,2.532893205165863
ingescape,3000,2000,0,1,10.510519981384277,5.173873315572739
ingescape,3000,3000,0,1,15.599161148071289,7.621389945586523
ingescape,3000,4000,0,1,20.814128398895264,10.209775821626186
ingescape,3000,5000,0,1,26.006052017211914,12.701818514251709
ingescape,3000,6000,0,1,31.204901218414307,15.314145019610724
ingescape,3000,7000,0,1,35.47561597824097,17.2779212640013
ingescape,3000,8000,0,1,41.5867977142334,20.41297955802083
ingescape,3000,9000,0,1,46.01150465011597,22.16280351085133
ingescape,3000,10000,0,1,51.10035037994385,24.71884369277954
