Protocol,Message Length,Message Count,sleep,receivers,Total Time,Average
ZeroMQ,5,1000,0,1,0.012656450271606445,8.037805557250976e-05
ZeroMQ,5,2000,0,1,0.04772496223449707,0.0003339606523513794
ZeroMQ,5,3000,0,1,0.0342864990234375,0.0004490799903869629
ZeroMQ,5,4000,0,1,0.05372953414916992,0.00032176059484481813
ZeroMQ,5,5000,0,1,0.0845022201538086,0.00015280699729919433
ZeroMQ,5,6000,0,1,0.06670212745666504,0.00025357945760091146
ZeroMQ,5,7000,0,1,0.08379387855529785,0.00018079645293099538
ZeroMQ,5,8000,0,1,0.11851620674133301,0.00041921833157539367
ZeroMQ,5,9000,0,1,0.10874700546264648,0.00015227233039008246
ZeroMQ,5,10000,0,1,0.1125481128692627,0.0004765079736709595
Envoi de batchs de messages sans sleep de 500 caractères avec zeromq
ZeroMQ,500,1000,0,1,0.014568805694580078,7.067489624023438e-05
ZeroMQ,500,2000,0,1,0.02856731414794922,0.0006511443853378296
ZeroMQ,500,3000,0,1,0.0698099136352539,0.0002622675100962321
ZeroMQ,500,4000,0,1,0.04943561553955078,0.0004383695721626282
ZeroMQ,500,5000,0,1,0.09581470489501953,0.001473827886581421
ZeroMQ,500,6000,0,1,0.08290290832519531,0.00019607106844584147
ZeroMQ,500,7000,0,1,0.08623242378234863,0.0005164665494646345
ZeroMQ,500,8000,0,1,0.1612539291381836,0.00012235599756240845
ZeroMQ,500,9000,0,1,0.13590788841247559,0.00017564593421088326
ZeroMQ,500,10000,0,1,0.12172412872314453,0.0011696385383605957
Envoi de batchs de messages sans sleep de 1000 caractères avec zeromq
ZeroMQ,1000,1000,0,1,0.014011621475219727,0.0008298821449279785
ZeroMQ,1000,2000,0,1,0.03052496910095215,0.0002713453769683838
ZeroMQ,1000,3000,0,1,0.06741094589233398,0.00039371275901794436
ZeroMQ,1000,4000,0,1,0.048101186752319336,0.0005172341465950012
ZeroMQ,1000,5000,0,1,0.09121203422546387,0.0005067352771759033
ZeroMQ,1000,6000,0,1,0.08292245864868164,0.0001330097516377767
ZeroMQ,1000,7000,0,1,0.08269715309143066,0.00013703257696969168
ZeroMQ,1000,8000,0,1,0.12423300743103027,0.0001419341266155243
ZeroMQ,1000,9000,0,1,0.10518789291381836,0.0001533303525712755
ZeroMQ,1000,10000,0,1,0.14054512977600098,0.00013417634963989257
Envoi de batchs de messages sans sleep de 2000 caractères avec zeromq
ZeroMQ,2000,1000,0,1,0.014286279678344727,0.001921504020690918
ZeroMQ,2000,2000,0,1,0.05652117729187012,0.0004840941429138184
ZeroMQ,2000,3000,0,1,0.0415494441986084,0.00495366907119751
ZeroMQ,2000,4000,0,1,0.11318612098693848,0.00020353293418884277
ZeroMQ,2000,5000,0,1,0.07806897163391113,0.0021937031745910647
ZeroMQ,2000,6000,0,1,0.08935832977294922,0.0002788960138956706
ZeroMQ,2000,7000,0,1,0.09295225143432617,0.0002183762618473598
ZeroMQ,2000,8000,0,1,0.10486555099487305,0.00294411900639534
ZeroMQ,2000,9000,0,1,0.13918209075927734,0.0005321320692698161
ZeroMQ,2000,10000,0,1,0.18188786506652832,0.00023662936687469482
Envoi de batchs de messages sans sleep de 3000 caractères avec zeromq
ZeroMQ,3000,1000,0,1,0.03644990921020508,0.0001817348003387451
ZeroMQ,3000,2000,0,1,0.03018927574157715,0.004944908261299133
ZeroMQ,3000,3000,0,1,0.08417010307312012,0.0011489980220794678
ZeroMQ,3000,4000,0,1,0.058385610580444336,0.004120954096317291
ZeroMQ,3000,5000,0,1,0.06728124618530273,0.0003077609062194824
ZeroMQ,3000,6000,0,1,0.16540288925170898,0.003965874393781026
ZeroMQ,3000,7000,0,1,0.1207432746887207,0.0023033925805773054
ZeroMQ,3000,8000,0,1,0.15313243865966797,0.00026333165168762206
ZeroMQ,3000,9000,0,1,0.14660143852233887,0.0003941352897220188
ZeroMQ,3000,10000,0,1,0.17719507217407227,0.00501572163105011
--------------------ingescape------------------
Envoi de batchs de messages sans sleep de 5 caractères avec ingescape
ingescape,5,1000,0,1,4.907123804092407,2.458971348762512
ingescape,5,2000,0,1,10.053602457046509,4.988288635849953
ingescape,5,3000,0,1,15.622904539108276,7.685131322781245
ingescape,5,4000,0,1,20.543716192245483,10.113836163640022
ingescape,5,5000,0,1,25.71646785736084,12.63818337635994
ingescape,5,6000,0,1,30.903017044067383,15.271768233497937
ingescape,5,7000,0,1,36.17130494117737,17.84534584365572
ingescape,5,8000,0,1,40.9187536239624,19.99374833998084
ingescape,5,9000,0,1,46.3136522769928,22.84619325009982
ingescape,5,10000,0,1,50.64481568336487,25.100833571815492
Envoi de batchs de messages sans sleep de 500 caractères avec ingescape
ingescape,500,1000,0,1,5.061859607696533,2.525010277032852
ingescape,500,2000,0,1,9.458615779876709,4.604520930409431
ingescape,500,3000,0,1,9.695383071899414,5.622628489176432
ingescape,500,4000,0,1,19.616806507110596,9.303595460772515
